,ImageName,app1,app2,Advantra,MOST,EnsembleNeuronTracerBasic,meanshift,TreMap,MST_Tracing,EnsembleNeuronTracerV2n,spanningtree,axis_analyzer,Rayshooting,smartTracing,simple,EnsembleNeuronTracerV2s
6507,E:\result\uint8_ChaMARCM-F000134_seg001.lsm_c_3.tif.v3dpbd\gold\687_400_49_gold.tiff,-1,-1,-1,0.19791666666666666,0.3917147351861563,0.25148683092608326,-1,-1.0,0.0,-1,0.32469635627530363,0.29464285714285715,0.3555056179775281,0.17194570135746606,0.42247386759581884
6508,E:\result\uint8_ChaMARCM-F000134_seg001.lsm_c_3.tif.v3dpbd\gold\688_272_45_gold.tiff,-1,-1,-1,0.1875,0.2950913242009132,0.25481386392811295,-1,-1.0,0.0,-1,0.31598687294889827,0.4462875197472354,0.4024732996065205,0.29354838709677417,0.3441108545034642
6509,E:\result\uint8_ChaMARCM-F000134_seg001.lsm_c_3.tif.v3dpbd\gold\688_287_66_gold.tiff,-1,-1,-1,0.19525065963060687,0.2970760233918129,0.2399219765929779,-1,-1.0,0.0,-1,0.3148316651501365,0.422425952045134,0.4114583333333333,0.2862453531598513,0.3431151241534989
6510,E:\result\uint8_ChaMARCM-F000134_seg001.lsm_c_3.tif.v3dpbd\gold\689_144_57_gold.tiff,-1,-1,-1,0.42570281124497994,0.34987593052109184,0.23547400611620795,-1,-1.0,0.0,-1,0.37218045112781956,0.0,0.431438127090301,0.0,0.2726161369193154
6511,E:\result\uint8_ChaMARCM-F000134_seg001.lsm_c_3.tif.v3dpbd\gold\695_400_34_gold.tiff,-1,-1,-1,0.19791666666666666,0.3917147351861563,0.25148683092608326,-1,-1.0,0.0,-1,0.32469635627530363,0.29464285714285715,0.3555056179775281,0.17194570135746606,0.42247386759581884
6512,E:\result\uint8_ChaMARCM-F000134_seg002.lsm_c_3.tif.v3dpbd\gold\804_410_52_gold.tiff,-1,-1,-1,0.6333333333333333,0.42070484581497797,0.3201320132013201,-1,-1.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
6513,E:\result\uint8_ChaMARCM-F000134_seg002.lsm_c_3.tif.v3dpbd\gold\815_679_51_gold.tiff,-1,-1,-1,0.12903225806451613,0.37675350701402804,0.1738816738816739,-1,-1.0,0.37333333333333335,-1,0.29085872576177285,0.0,0.3373639661426844,0.29365079365079366,0.3905325443786982
6514,E:\result\uint8_ChaMARCM-F000134_seg002.lsm_c_3.tif.v3dpbd\gold\815_692_54_gold.tiff,-1,-1,-1,0.12903225806451613,0.37675350701402804,0.1738816738816739,-1,-1.0,0.37333333333333335,-1,0.29085872576177285,0.0,0.3373639661426844,0.29365079365079366,0.3905325443786982
6515,E:\result\uint8_ChaMARCM-F000134_seg002.lsm_c_3.tif.v3dpbd\gold\928_554_56_gold.tiff,-1,-1,-1,0.0,0.35703703703703704,0.1910828025477707,-1,-1.0,0.0,-1,0.15,0.0,0.2943854324734446,0.043859649122807015,0.37101910828025475
6516,E:\result\uint8_ChaMARCM-F000134_seg002.lsm_c_3.tif.v3dpbd\gold\931_682_56_gold.tiff,-1,-1,-1,0.37377690802348335,0.3724137931034483,0.23492852703542574,-1,-1.0,0.3594089526292916,-1,0.3491166077738516,0.20125786163522014,0.3885070637647957,0.2935474098757952,0.3439725666051174
6517,E:\result\uint8_ChaMARCM-F000134_seg002.lsm_c_3.tif.v3dpbd\gold\932_426_53_gold.tiff,-1,-1,-1,0.4807692307692308,0.3736951983298539,0.3330670926517572,-1,-1.0,0.0,-1,0.0,0.0,0.48122529644268774,0.0,0.46113989637305697
6518,E:\result\uint8_ChaMARCM-F000134_seg002.lsm_c_3.tif.v3dpbd\gold\943_682_51_gold.tiff,-1,-1,-1,0.37377690802348335,0.36571296723580987,0.2409972299168975,-1,-1.0,0.3524743230625584,-1,0.3474199288256228,0.20125786163522014,0.38820934429516746,0.29086310464748655,0.33706293706293705
6519,E:\result\uint8_ChaMARCM-F000135_seg001.lsm_c_3.tif.v3dpbd\gold\376_595_53_gold.tiff,-1,-1,-1,0.1242603550295858,0.42383512544802865,0.4127310061601643,-1,-1.0,0.5005086469989827,-1,0.0,0.0,0.4083080040526849,0.0,0.42955920484010374
6520,E:\result\uint8_ChaMARCM-F000135_seg001.lsm_c_3.tif.v3dpbd\gold\376_629_44_gold.tiff,-1,-1,-1,0.1242603550295858,0.42383512544802865,0.4127310061601643,-1,-1.0,0.5005086469989827,-1,0.0,0.0,0.4083080040526849,0.0,0.42955920484010374
6521,E:\result\uint8_ChaMARCM-F000135_seg001.lsm_c_3.tif.v3dpbd\gold\504_595_55_gold.tiff,-1,-1,-1,0.3483462350457424,0.32941368610158417,0.2307448494453249,-1,-1.0,0.33508331431180094,-1,0.24483173076923076,0.0,0.3535139712108383,0.22134222592746977,0.36391004072959093
6522,E:\result\uint8_ChaMARCM-F000135_seg001.lsm_c_3.tif.v3dpbd\gold\504_596_53_gold.tiff,-1,-1,-1,0.34733096085409254,0.3308727034120735,0.23100158982511923,-1,-1.0,0.3361575452255553,-1,0.24676424337728317,0.0,0.35404869762174407,0.22535211267605634,0.3648
6523,E:\result\uint8_ChaMARCM-F000135_seg001.lsm_c_3.tif.v3dpbd\gold\529_468_45_gold.tiff,-1,-1,-1,0.3296296296296296,0.2733081614870752,0.19509851033157136,-1,-1.0,0.2318141980718668,-1,0.1977659769273027,0.5487179487179488,0.30547686496695,0.20562560620756548,0.25902267646119453
6524,E:\result\uint8_ChaMARCM-F000135_seg001.lsm_c_3.tif.v3dpbd\gold\542_724_49_gold.tiff,-1,-1,-1,0.3950617283950617,0.3216216216216216,0.2916328188464663,-1,-1.0,0.23636363636363636,-1,0.25095541401273885,0.0,0.325638911788953,0.0,0.3311827956989247
6525,E:\result\uint8_ChaMARCM-F000135_seg001.lsm_c_3.tif.v3dpbd\gold\552_596_50_gold.tiff,-1,-1,-1,0.354014598540146,0.34671394200329236,0.22044040210627094,-1,-1.0,0.3207456210830789,-1,0.24163361859041257,0.0,0.34722889251752953,0.23797979797979799,0.3553980508796355
6526,E:\result\uint8_ChaMARCM-F000135_seg001.lsm_c_3.tif.v3dpbd\gold\563_596_46_gold.tiff,-1,-1,-1,0.3557504873294347,0.34091204365337147,0.22107745779543198,-1,-1.0,0.31620423575767526,-1,0.24016863639505148,0.0,0.3423807677394339,0.23643564356435642,0.3493882807469414
6527,E:\result\uint8_ChaMARCM-F000135_seg001.lsm_c_3.tif.v3dpbd\gold\619_724_57_gold.tiff,-1,-1,-1,0.43333333333333335,0.3107932379713914,0.29339477726574503,-1,-1.0,0.22975206611570248,-1,0.24074074074074073,0.0,0.43424657534246575,0.0,0.373134328358209
6528,E:\result\uint8_ChaMARCM-F000135_seg001.lsm_c_3.tif.v3dpbd\gold\632_596_54_gold.tiff,-1,-1,-1,0.3668020893789901,0.3837434337849046,0.19029615626969124,-1,-1.0,0.2952039691289967,-1,0.23565768621236133,0.0,0.33600148920327627,0.24602881418544514,0.3317120622568093
6529,E:\result\uint8_ChaMARCM-F000135_seg001.lsm_c_3.tif.v3dpbd\gold\632_673_57_gold.tiff,-1,-1,-1,0.42207792207792205,0.396561286744315,0.18649732620320855,-1,-1.0,0.249,-1,0.1871968962172648,0.0,0.38579387186629527,0.14516129032258066,0.35992023928215355
6530,E:\result\uint8_ChaMARCM-F000135_seg001.lsm_c_3.tif.v3dpbd\gold\633_468_52_gold.tiff,-1,-1,-1,0.38057142857142856,0.325,0.2305194805194805,-1,-1.0,0.3391566265060241,-1,0.2364797445619637,0.0,0.3176716262072566,0.25693160813308685,0.30746812386156647
6531,E:\result\uint8_ChaMARCM-F000135_seg001.lsm_c_3.tif.v3dpbd\gold\633_596_57_gold.tiff,-1,-1,-1,0.3714114832535885,0.3833568406205924,0.18966630785791172,-1,-1.0,0.2934844192634561,-1,0.23648538298219826,0.0,0.3404661826518915,0.24564063684609552,0.3301863354037267
6532,E:\result\uint8_ChaMARCM-F000135_seg001.lsm_c_3.tif.v3dpbd\gold\657_495_44_gold.tiff,-1,-1,-1,0.45287958115183247,0.3950124688279302,0.2449078564500485,-1,-1.0,0.4720394736842105,-1,0.29745958429561203,0.0,0.32873563218390806,0.2994440031771247,0.3823099415204678
6533,E:\result\uint8_ChaMARCM-F000135_seg001.lsm_c_3.tif.v3dpbd\gold\670_661_59_gold.tiff,-1,-1,-1,0.5,0.3014314928425358,0.21608448415922016,-1,-1.0,0.20247046186895812,-1,0.0,0.0,0.37889488990444536,0.0,0.31032818532818535
6534,E:\result\uint8_ChaMARCM-F000135_seg001.lsm_c_3.tif.v3dpbd\gold\746_518_55_gold.tiff,-1,-1,-1,0.19230769230769232,0.37530149541726965,0.30196749358426006,-1,-1.0,0.23008849557522124,-1,0.0,0.0,0.3874946831135687,0.0,0.3131979695431472
6535,E:\result\uint8_ChaMARCM-F000135_seg001.lsm_c_3.tif.v3dpbd\gold\747_774_57_gold.tiff,-1,-1,-1,0.0,0.3145539906103286,0.0,-1,-1.0,0.18888888888888888,-1,0.0,0.0,0.3881856540084388,0.0,0.38372093023255816
6536,E:\result\uint8_ChaMARCM-F000135_seg001.lsm_c_3.tif.v3dpbd\gold\760_646_57_gold.tiff,-1,-1,-1,0.0,0.3089086000771307,0.17833607907743,-1,-1.0,0.15947712418300652,-1,0.0,0.0,0.37618850764778833,0.0,0.3099108547456738
6537,E:\result\uint8_ChaMARCM-F000135_seg001.lsm_c_3.tif.v3dpbd\gold\761_481_55_gold.tiff,-1,-1,-1,0.16842105263157894,0.3651063829787234,0.32761904761904764,-1,-1.0,0.0,-1,0.0,0.0,0.4096045197740113,0.0,0.31160572337042924
6538,E:\result\uint8_ChaMARCM-F000138_seg001.lsm_c_3.tif.v3dpbd\gold\269_521_64_gold.tiff,-1,-1,-1,0.22958579881656804,0.29318651066758433,0.1309255079006772,-1,0.18935185185185185,0.3435483870967742,-1,0.21027817067421029,0.2651331719128329,0.2610619469026549,0.21794871794871795,0.3102951763858891
6539,E:\result\uint8_ChaMARCM-F000138_seg001.lsm_c_3.tif.v3dpbd\gold\269_548_50_gold.tiff,-1,-1,-1,0.22958579881656804,0.29318651066758433,0.1309255079006772,-1,0.18935185185185185,0.3435483870967742,-1,0.21027817067421029,0.2651331719128329,0.2610619469026549,0.21794871794871795,0.3102951763858891
6540,E:\result\uint8_ChaMARCM-F000138_seg001.lsm_c_3.tif.v3dpbd\gold\397_548_52_gold.tiff,-1,-1,-1,0.0,0.41983471074380163,0.1326644370122631,-1,0.34456140350877196,0.4866666666666667,-1,0.5134099616858238,0.5147679324894515,0.48,0.28824833702882485,0.3816
6541,E:\result\uint8_ChaMARCM-F000138_seg001.lsm_c_3.tif.v3dpbd\gold\525_518_48_gold.tiff,-1,-1,-1,0.0,0.3213429256594724,0.4217687074829932,-1,0.37641154328732745,0.0,-1,0.0,0.0,0.0,0.0,0.3784722222222222
6542,E:\result\uint8_ChaMARCM-F000138_seg002.lsm_c_3.tif.v3dpbd\gold\442_333_48_gold.tiff,-1,-1,-1,0.20689655172413793,0.4926151172893136,0.3447761194029851,-1,-1.0,0.3681214421252372,-1,0.0,0.31230283911671924,0.462624584717608,0.3706293706293706,0.47594501718213056
6543,E:\result\uint8_ChaMARCM-F000138_seg002.lsm_c_3.tif.v3dpbd\gold\442_344_54_gold.tiff,-1,-1,-1,0.20689655172413793,0.4926151172893136,0.33237410071942447,-1,-1.0,0.3681214421252372,-1,0.0,0.31230283911671924,0.462624584717608,0.3706293706293706,0.47594501718213056
6544,E:\result\uint8_ChaMARCM-F000138_seg002.lsm_c_3.tif.v3dpbd\gold\520_211_58_gold.tiff,-1,-1,-1,0.0,0.460545193687231,0.6166365280289331,-1,-1.0,0.0,-1,0.6052009456264775,0.0,0.48188405797101447,0.0,0.44580152671755724
6545,E:\result\uint8_ChaMARCM-F000138_seg002.lsm_c_3.tif.v3dpbd\gold\520_261_58_gold.tiff,-1,-1,-1,0.0,0.46037735849056605,0.4491341991341991,-1,-1.0,0.0,-1,0.6052009456264775,0.0,0.3830022075055188,0.0,0.4608610567514677
6546,E:\result\uint8_ChaMARCM-F000138_seg002.lsm_c_3.tif.v3dpbd\gold\527_339_58_gold.tiff,-1,-1,-1,0.0,0.47850770478507704,0.2761627906976744,-1,-1.0,0.3130699088145897,-1,0.0,0.0,0.4180194805194805,0.4474431818181818,0.4991735537190083
6547,E:\result\uint8_ChaMARCM-F000138_seg002.lsm_c_3.tif.v3dpbd\gold\570_339_53_gold.tiff,-1,-1,-1,0.0,0.37888198757763975,0.048598130841121495,-1,-1.0,0.0,-1,0.0,0.0,0.29045643153526973,0.17391304347826086,0.5655430711610487
6548,E:\result\uint8_ChaMARCM-F000138_seg002.lsm_c_3.tif.v3dpbd\gold\648_260_58_gold.tiff,-1,-1,-1,0.4948453608247423,0.42990654205607476,0.32906325060048036,-1,-1.0,0.0,-1,0.5009784735812133,0.0,0.5190763052208835,0.0,0.3203203203203203
6549,E:\result\uint8_ChaMARCM-F000138_seg002.lsm_c_3.tif.v3dpbd\gold\686_388_58_gold.tiff,-1,-1,-1,0.6666666666666666,0.299797434166104,0.11454311454311454,-1,-1.0,0.0,-1,0.3705096073517126,0.0,0.40628166160081053,0.0,0.1734357848518112
6550,E:\result\uint8_ChaMARCM-F000138_seg002.lsm_c_3.tif.v3dpbd\gold\689_260_58_gold.tiff,-1,-1,-1,0.4948453608247423,0.3997050147492625,0.30254350736278446,-1,-1.0,0.0,-1,0.4655436447166922,0.0,0.5055821371610846,0.0,0.30126182965299686
6551,E:\result\uint8_ChaMARCM-F000139_seg001.lsm_c_3.tif.v3dpbd\gold\419_746_42_gold.tiff,-1,-1,-1,0.32142857142857145,0.4332273449920509,0.16966759002770082,-1,0.3560830860534125,0.0,-1,0.43537414965986393,0.06542056074766354,0.39253852392538524,0.22396241190289742,0.325
6552,E:\result\uint8_ChaMARCM-F000139_seg001.lsm_c_3.tif.v3dpbd\gold\419_763_60_gold.tiff,-1,-1,-1,0.32142857142857145,0.4332273449920509,0.16966759002770082,-1,0.3560830860534125,0.0,-1,0.43537414965986393,0.06542056074766354,0.39253852392538524,0.22396241190289742,0.325
6553,E:\result\uint8_ChaMARCM-F000139_seg001.lsm_c_3.tif.v3dpbd\gold\547_787_58_gold.tiff,-1,-1,-1,0.25411334552102377,0.25263157894736843,0.20035938903863432,-1,0.23849737914967967,0.22832980972515857,-1,0.25568797399783316,0.0,0.3144063819802909,0.24695652173913044,0.30377358490566037
6554,E:\result\uint8_ChaMARCM-F000139_seg001.lsm_c_3.tif.v3dpbd\gold\568_659_61_gold.tiff,-1,-1,-1,0.4246575342465753,0.26997840172786175,0.1556122448979592,-1,0.30881281864530225,0.0,-1,0.3178694158075601,0.0,0.32662192393736017,0.0,0.0
6555,E:\result\uint8_ChaMARCM-F000140_seg001.lsm_c_3.tif.v3dpbd\gold\440_155_48_gold.tiff,-1,-1,-1,0.24932975871313673,0.2904841402337229,0.2865090403337969,-1,-1.0,0.3190546528803545,-1,0.1819620253164557,0.1522633744855967,0.20446735395189003,0.10326797385620914,0.2980132450331126
6556,E:\result\uint8_ChaMARCM-F000140_seg001.lsm_c_3.tif.v3dpbd\gold\440_283_48_gold.tiff,-1,-1,-1,0.1907356948228883,0.3844884488448845,0.3868194842406877,-1,-1.0,0.35201793721973096,-1,0.3991228070175439,0.4100636205899364,0.39831606217616583,0.2996845425867508,0.37063778580024065
6557,E:\result\uint8_ChaMARCM-F000140_seg001.lsm_c_3.tif.v3dpbd\gold\440_363_47_gold.tiff,-1,-1,-1,0.1884498480243161,0.29354389224338134,0.3526405451448041,-1,-1.0,0.2920353982300885,-1,0.2459591041869523,0.24151500245941956,0.32621299969484285,0.24764663287472846,0.2680701754385965
6558,E:\result\uint8_ChaMARCM-F000140_seg001.lsm_c_3.tif.v3dpbd\gold\460_155_50_gold.tiff,-1,-1,-1,0.24932975871313673,0.2904841402337229,0.2865090403337969,-1,-1.0,0.3190546528803545,-1,0.1819620253164557,0.1522633744855967,0.20446735395189003,0.10326797385620914,0.2980132450331126
6559,E:\result\uint8_ChaMARCM-F000140_seg001.lsm_c_3.tif.v3dpbd\gold\473_411_45_gold.tiff,-1,-1,-1,0.23118279569892472,0.29924242424242425,0.2653061224489796,-1,-1.0,0.28139810426540285,-1,0.21438294010889292,0.2076749435665914,0.3152554233729881,0.23768844221105528,0.22661596958174904
6560,E:\result\uint8_ChaMARCM-F000140_seg001.lsm_c_3.tif.v3dpbd\gold\484_283_46_gold.tiff,-1,-1,-1,0.1907356948228883,0.40059880239520956,0.42349726775956287,-1,-1.0,0.3772132409545804,-1,0.40418894830659535,0.4077627562145661,0.40524193548387094,0.2903225806451613,0.39268680445151033
6561,E:\result\uint8_ChaMARCM-F000140_seg001.lsm_c_3.tif.v3dpbd\gold\568_304_59_gold.tiff,-1,-1,-1,0.4205298013245033,0.3442739921512665,0.3191489361702128,-1,-1.0,0.44700181708055725,-1,0.31821480406386066,0.3127443315089914,0.39769566944775525,0.23390005151983514,0.3859553620032662
6562,E:\result\uint8_ChaMARCM-F000140_seg001.lsm_c_3.tif.v3dpbd\gold\568_335_48_gold.tiff,-1,-1,-1,0.43902439024390244,0.3322905027932961,0.27197346600331673,-1,-1.0,0.41534901658310835,-1,0.3341366844551558,0.32434575733544807,0.4001322751322751,0.2642380708055413,0.36110200065595277
6563,E:\result\uint8_ChaMARCM-F000140_seg001.lsm_c_3.tif.v3dpbd\gold\575_335_55_gold.tiff,-1,-1,-1,0.43665958952583156,0.3372148288973384,0.26996324757768125,-1,-1.0,0.43143955574540793,-1,0.3362637362637363,0.3263460748047678,0.39981051634296544,0.26584648301684943,0.36779184247538677
6564,E:\result\uint8_ChaMARCM-F000140_seg001.lsm_c_3.tif.v3dpbd\gold\578_463_55_gold.tiff,-1,-1,-1,0.35714285714285715,0.4745762711864407,0.0,-1,-1.0,0.3215686274509804,-1,0.44959128065395093,0.397887323943662,0.4881889763779528,0.391025641025641,0.40540540540540543
6565,E:\result\uint8_ChaMARCM-F000140_seg001.lsm_c_3.tif.v3dpbd\gold\696_303_59_gold.tiff,-1,-1,-1,0.44680851063829785,0.3338735818476499,0.16877637130801687,-1,-1.0,0.0,-1,0.4446100347739692,0.45054945054945056,0.44742268041237115,0.3383838383838384,0.24162257495590828
6566,E:\result\uint8_ChaMARCM-F000140_seg001.lsm_c_3.tif.v3dpbd\gold\714_431_61_gold.tiff,-1,-1,-1,0.48470588235294115,0.31238670694864046,0.18006872852233677,-1,-1.0,0.0,-1,0.38179407865665044,0.0,0.4710401891252955,0.0,0.30482758620689654
6567,E:\result\uint8_ChaMARCM-F000140_seg001.lsm_c_3.tif.v3dpbd\gold\751_559_60_gold.tiff,-1,-1,-1,0.38461538461538464,0.45666666666666667,0.3953488372093023,-1,-1.0,0.0,-1,0.29523809523809524,0.0,0.33755274261603374,0.0,0.0
6568,E:\result\uint8_ChaMARCM-F000141_seg001.lsm_c_3.tif.v3dpbd\gold\491_518_41_gold.tiff,-1,-1,-1,0.3127035830618892,0.3377386196769457,0.29533678756476683,-1,-1.0,0.41035353535353536,-1,0.0,0.1391304347826087,0.39250493096646943,0.0,0.27042577675489066
6569,E:\result\uint8_ChaMARCM-F000141_seg001.lsm_c_3.tif.v3dpbd\gold\508_646_54_gold.tiff,-1,-1,-1,0.0,0.3741573033707865,0.5035885167464115,-1,-1.0,0.4576877234803337,-1,0.503586800573888,0.0,0.515625,0.3905775075987842,0.42485207100591715
6570,E:\result\uint8_ChaMARCM-F000141_seg001.lsm_c_3.tif.v3dpbd\gold\508_699_59_gold.tiff,-1,-1,-1,0.0,0.3872549019607843,0.6044444444444445,-1,-1.0,0.5538461538461539,-1,0.5076045627376425,0.0,0.5454545454545454,0.43896713615023475,0.44814814814814813
6571,E:\result\uint8_ChaMARCM-F000141_seg001.lsm_c_3.tif.v3dpbd\gold\510_518_55_gold.tiff,-1,-1,-1,0.3127035830618892,0.3377386196769457,0.29533678756476683,-1,-1.0,0.41035353535353536,-1,0.0,0.1391304347826087,0.39250493096646943,0.0,0.27042577675489066
6572,E:\result\uint8_ChaMARCM-F000141_seg001.lsm_c_3.tif.v3dpbd\gold\591_803_59_gold.tiff,-1,-1,-1,0.6666666666666666,0.16470588235294117,0.0,-1,-1.0,0.0,-1,0.08379888268156424,0.0,0.3627450980392157,0.0,0.22033898305084745
6573,E:\result\uint8_ChaMARCM-F000141_seg001.lsm_c_3.tif.v3dpbd\gold\636_675_59_gold.tiff,-1,-1,-1,0.2875912408759124,0.3011049723756906,0.2532894736842105,-1,-1.0,0.267233238904627,-1,0.27412008281573497,0.0,0.3473282442748092,0.249728555917481,0.26078710289236606
6574,E:\result\uint8_ChaMARCM-F000142_seg001.lsm_c_3.tif.v3dpbd\gold\521_307_63_gold.tiff,-1,-1,-1,0.3333333333333333,0.3092105263157895,0.3989071038251366,-1,-1.0,0.0,-1,0.4091954022988506,0.0,0.4810379241516966,0.0,0.0
6575,E:\result\uint8_ChaMARCM-F000142_seg001.lsm_c_3.tif.v3dpbd\gold\649_296_64_gold.tiff,-1,-1,-1,0.5185185185185185,0.4048723897911833,0.4267413931144916,-1,-1.0,0.41847826086956524,-1,0.42114285714285715,0.0,0.4866279069767442,0.0,0.5852272727272727
6576,E:\result\uint8_ChaMARCM-F000142_seg001.lsm_c_3.tif.v3dpbd\gold\716_296_102_gold.tiff,-1,-1,-1,0.0,0.0,0.0,-1,-1.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
6577,E:\result\uint8_ChaMARCM-F000142_seg001.lsm_c_3.tif.v3dpbd\gold\719_326_59_gold.tiff,-1,-1,-1,0.44551282051282054,0.3505205751115518,0.2909657320872274,-1,-1.0,0.4566552901023891,-1,0.39575471698113207,0.0,0.45144628099173556,0.2812071330589849,0.4232105628908965
6578,E:\result\uint8_ChaMARCM-F000142_seg001.lsm_c_3.tif.v3dpbd\gold\721_70_58_gold.tiff,-1,-1,-1,0.0,0.30661577608142493,0.4317718940936864,-1,-1.0,0.0,-1,0.0,0.0,0.26666666666666666,0.0,0.24632352941176472
6579,E:\result\uint8_ChaMARCM-F000142_seg001.lsm_c_3.tif.v3dpbd\gold\723_198_60_gold.tiff,-1,-1,-1,0.07407407407407407,0.30275229357798167,0.18159509202453988,-1,-1.0,0.2767653758542141,-1,0.30422794117647056,0.0,0.3491295938104449,0.0,0.290519877675841
6580,E:\result\uint8_ChaMARCM-F000142_seg001.lsm_c_3.tif.v3dpbd\gold\774_454_44_gold.tiff,-1,-1,-1,0.3485148514851485,0.4106709781729992,0.48034934497816595,-1,-1.0,0.39204545454545453,-1,0.46065479609419874,0.41252699784017277,0.46551724137931033,0.2159468438538206,0.36101083032490977
6581,E:\result\uint8_ChaMARCM-F000142_seg001.lsm_c_3.tif.v3dpbd\gold\777_326_43_gold.tiff,-1,-1,-1,0.3868092691622103,0.3365222284749578,0.19603356216628529,-1,-1.0,0.4605341246290801,-1,0.35783261802575106,0.0,0.40477577169481654,0.25313059033989266,0.40510083036773425
6582,E:\result\uint8_ChaMARCM-F000142_seg001.lsm_c_3.tif.v3dpbd\gold\777_330_67_gold.tiff,-1,-1,-1,0.39967637540453077,0.3265183403487673,0.2161753590325019,-1,-1.0,0.46234676007005254,-1,0.33669609079445145,0.0,0.3947858472998138,0.2546689303904924,0.4053738317757009
6583,E:\result\uint8_ChaMARCM-F000142_seg001.lsm_c_3.tif.v3dpbd\gold\797_454_40_gold.tiff,-1,-1,-1,0.3485148514851485,0.4106709781729992,0.48034934497816595,-1,-1.0,0.39204545454545453,-1,0.46065479609419874,0.41252699784017277,0.46551724137931033,0.2159468438538206,0.36101083032490977
6584,E:\result\uint8_ChaMARCM-F000144_seg001.lsm_c_3.tif.v3dpbd\gold\258_494_39_gold.tiff,-1,-1,-1,-1.0,0.33078393881453155,0.16330645161290322,-1,0.22561492790500423,0.3389830508474576,-1,0.37094281298299847,0.0,0.3249630723781389,0.0,0.1875945537065053
6585,E:\result\uint8_ChaMARCM-F000144_seg001.lsm_c_3.tif.v3dpbd\gold\280_494_40_gold.tiff,-1,-1,-1,-1.0,0.33078393881453155,0.16330645161290322,-1,0.22561492790500423,0.3389830508474576,-1,0.37094281298299847,0.0,0.3249630723781389,0.0,0.1875945537065053
6586,E:\result\uint8_ChaMARCM-F000144_seg001.lsm_c_3.tif.v3dpbd\gold\283_366_39_gold.tiff,-1,-1,-1,-1.0,0.3273109243697479,0.17339667458432304,-1,0.2934472934472934,0.0,-1,0.30095475300954755,0.4669887278582931,0.2924917491749175,0.15702479338842976,0.18523489932885906
6587,E:\result\uint8_ChaMARCM-F000144_seg001.lsm_c_3.tif.v3dpbd\gold\300_238_64_gold.tiff,-1,-1,-1,-1.0,0.3885542168674699,0.27699530516431925,-1,0.24277726001863933,0.0,-1,0.20014936519790888,0.0,0.3390970220941403,0.4305555555555556,0.2951739618406285
6588,E:\result\uint8_ChaMARCM-F000144_seg001.lsm_c_3.tif.v3dpbd\gold\322_110_57_gold.tiff,-1,-1,-1,-1.0,0.373767258382643,0.29240506329113924,-1,0.36088709677419356,0.0,-1,0.366954851104707,0.0,0.36198662846227314,0.0,0.0
6589,E:\result\uint8_ChaMARCM-F000144_seg001.lsm_c_3.tif.v3dpbd\gold\328_366_66_gold.tiff,-1,-1,-1,-1.0,0.3979988882712618,0.2237048665620094,-1,0.312448132780083,0.0,-1,0.3061699650756694,0.23195876288659795,0.3218390804597701,0.2193126022913257,0.267578125
6590,E:\result\uint8_ChaMARCM-F000144_seg001.lsm_c_3.tif.v3dpbd\gold\32_32_99_gold.tiff,-1,-1,-1,-1.0,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
6591,E:\result\uint8_ChaMARCM-F000144_seg001.lsm_c_3.tif.v3dpbd\gold\428_298_69_gold.tiff,-1,-1,-1,-1.0,0.3793859649122807,0.521608040201005,-1,0.2928446771378709,0.0,-1,0.0,0.0,0.42935779816513764,0.0,0.2311787072243346
6592,E:\result\uint8_ChaMARCM-F000146_seg001.lsm_c_3.tif.v3dpbd\gold\183_423_65_gold.tiff,-1,-1,-1,0.044444444444444446,0.37004950495049505,0.15492957746478872,-1,-1.0,0.0,-1,0.23684210526315788,0.35019973368841545,0.41012329656067487,0.19448476052249636,0.27123287671232876
6593,E:\result\uint8_ChaMARCM-F000146_seg001.lsm_c_3.tif.v3dpbd\gold\183_438_62_gold.tiff,-1,-1,-1,0.10311750599520383,0.35487593768032316,0.14845360824742268,-1,-1.0,0.0,-1,0.24399740428293315,0.3595890410958904,0.411442483262325,0.18674698795180722,0.21739130434782608
6594,E:\result\uint8_ChaMARCM-F000146_seg001.lsm_c_3.tif.v3dpbd\gold\197_679_59_gold.tiff,-1,-1,-1,0.25137278828553994,0.2839378238341969,0.1285140562248996,-1,-1.0,0.0,-1,0.2655615147082724,0.23392080567635615,0.32593486127864896,0.26397326852976916,0.2943305186972256
6595,E:\result\uint8_ChaMARCM-F000146_seg001.lsm_c_3.tif.v3dpbd\gold\215_295_62_gold.tiff,-1,-1,-1,0.0,0.3844856661045531,0.39267015706806285,-1,-1.0,0.0,-1,0.28286189683860236,0.4107744107744108,0.3091216216216216,0.18697829716193656,0.0
6596,E:\result\uint8_ChaMARCM-F000146_seg001.lsm_c_3.tif.v3dpbd\gold\217_423_67_gold.tiff,-1,-1,-1,0.044444444444444446,0.36264308012486995,0.15990730011587487,-1,-1.0,0.0,-1,0.23684210526315788,0.35019973368841545,0.4103952355170547,0.19448476052249636,0.27123287671232876
